term_id,category,zh_cn,en,ja,aliases_zh,aliases_en,aliases_ja,zh_status,sources,notes,priority,enabled,match_case
work:kirby-and-the-forgotten-land-nintendo-switch-2-edition-star-crossed-world,work,星之卡比 探索发现 Nintendo Switch 2 Edition + 星耀世界,Kirby and the Forgotten Land - Nintendo Switch 2 Edition + Star-Crossed World,星のカービィ ディスカバリー Nintendo Switch 2 Edition + スターリーワールド,,Kirby and the Forgotten Land – Nintendo Switch 2 Edition + Star-Crossed World,,official_reused,catalog-forms | catalog-profiles | curated-official-notes | shinkaku-page-names,星之卡比官方资料.md / 简中主名与近年官方中文作品；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-and-the-rainbow-curse,work,Kirby and the Rainbow Curse,Kirby and the Rainbow Curse,タッチ！カービィ スーパーレインボー,触摸！ 卡比 超级彩虹 | 触摸！卡比 超级彩虹,Kirby and the Rainbow Paintbrush,タッチ! カービィ スーパーレインボー,official_reused,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes,BWIKI page: 触摸！ 卡比 超级彩虹; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-and-the-search-for-the-dreamy-gears,work,Kirby and the Search for the Dreamy Gears!,Kirby and the Search for the Dreamy Gears!,,,,,unchanged,catalog-profiles,,100,True,False
work:kirby-ball-64,work,卡比梦想都64,Kirby Ball 64,カービィボウル64,,,,official_reused,bwiki-infobox | bwiki-table,BWIKI page: 卡比梦想都64; template: Infobox/游戏；BWIKI table: 星之卡比系列,100,True,False
work:kirby-battle-royale,work,卡比 皇家大乱斗！,Kirby Battle Royale,カービィ バトルデラックス！,卡比战斗豪华版,Kirby: Battle Royale!,カービィ バトルデラックス!,official_reused,bwiki-infobox | bwiki-table | catalog-profiles | curated-official-notes,BWIKI page: 卡比 皇家大乱斗！; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-big-race-in-pupupu-land,work,Kirby: Big Race in Pupupu Land!,Kirby: Big Race in Pupupu Land!,,,,,unchanged,catalog-profiles,,100,True,False
work:kirby-brawlball,work,Kirby Brawlball,Kirby Brawlball,カービィのたいけつ! ピンボール,,,,unchanged,bwiki-infobox,BWIKI page: 对决！弹珠挑战; template: Infobox/小游戏,100,True,False
work:kirby-canvas-curse,work,摸摸卡比,Kirby Canvas Curse,タッチ！カービィ,触摸！ 卡比 | 触摸！卡比,Kirby: Canvas Curse,タッチ! カービィ,official_reused,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes,BWIKI page: 触摸！ 卡比; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-card-swipe,work,瞬抓纸牌,Kirby Card Swipe,タッチ! 刹那のカルタ取り,,,,project,bwiki-infobox,BWIKI page: 瞬抓纸牌; template: Infobox/小游戏,100,True,False
work:kirby-curtain-call,work,Kirby Curtain Call,Kirby Curtain Call,かぞえる!! カービィ劇場,,,,unchanged,bwiki-infobox,BWIKI page: 数一数！卡比剧场; template: Infobox/小游戏,100,True,False
work:kirby-family,work,卡比之家,Kirby Family,カービィファミリー,,,,official_reused,bwiki-infobox | bwiki-table,BWIKI page: 卡比之家; template: Infobox/游戏；BWIKI table: 星之卡比系列,100,True,False
work:kirby-fighters,work,Kirby Fighters,Kirby Fighters,カービィファイターズ!,,,,unchanged,bwiki-infobox,BWIKI page: 卡比群星战; template: Infobox/小游戏,100,True,False
work:kirby-fighters-2,work,卡比群星战2,Kirby Fighters 2,カービィファイターズ2,卡比群星战２ | 卡比群星戰2,,,official,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes,BWIKI page: 卡比群星战2; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 简中主名与近年官方中文作品；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-fighters-deluxe,work,卡比群星战Z,Kirby Fighters Deluxe,カービィファイターズZ,卡比斗士 Z,,,official_reused,bwiki-infobox | bwiki-table | catalog-profiles | curated-official-notes,BWIKI page: 卡比群星战Z; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-gcn,work,星之卡比GC,Kirby GCN,星のカービィ GC,,,,official_reused,bwiki-infobox | bwiki-table,BWIKI page: 星之卡比GC; template: Infobox/游戏；BWIKI table: 星之卡比系列,100,True,False
work:kirby-magical-tower-of-medal-land,work,Kirby: Magical Tower of Medal Land,Kirby: Magical Tower of Medal Land,星のカービィ メダルランドの魔法の塔,,,,unchanged,bwiki-infobox,BWIKI page: 星之卡比 奖牌大陆魔法之塔; template: Infobox/游戏,100,True,False
work:kirby-mass-attack,work,集合！ 卡比,Kirby Mass Attack,あつめて！カービィ,集合！卡比,,あつめて! カービィ,official_reused,bwiki-infobox | bwiki-table | catalog-profiles | curated-official-notes,BWIKI page: 集合！ 卡比; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-meets-the-squeak-squad,work,Kirby Meets the Squeak Squad!,Kirby Meets the Squeak Squad!,,,,,unchanged,catalog-profiles,,100,True,False
work:kirby-meta-knight-and-the-knight-of-yomi,work,Kirby: Meta Knight and the Knight of Yomi,Kirby: Meta Knight and the Knight of Yomi,,,,,unchanged,catalog-profiles,,100,True,False
work:kirby-meta-knight-and-the-puppet-princess,work,Kirby: Meta Knight and the Puppet Princess,Kirby: Meta Knight and the Puppet Princess,,,,,unchanged,catalog-profiles,,100,True,False
work:kirby-nightmare-in-dream-land,work,星之卡比——梦幻大陆,Kirby: Nightmare in Dream Land,星のカービィ 夢の泉デラックス,星之卡比 梦之泉豪华版,Kirby:Nightmare in Dream Land,星のカービィ 梦の泉デラックス,official_reused,bwiki-infobox | bwiki-table | catalog-profiles | curated-official-notes,BWIKI page: 星之卡比 梦之泉豪华版; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-on-the-draw,work,点触！快枪手卡比,Kirby on the Draw,タッチ！早撃ちカービィ,,,,official_reused,bwiki-infobox,BWIKI page: 点触！快枪手卡比; template: Infobox/小游戏,100,True,False
work:kirby-planet-robobot,work,星之卡比 机器博博星球,Kirby: Planet Robobot,星のカービィ ロボボプラネット,星之卡比 机器人星球,Kirby:PlanetRobobot,,official_reused,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes | shinkaku-page-names,BWIKI page: 星之卡比 机器博博星球; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-portal-april-fools-2019,work,Kirby Portal April Fools 2019,Kirby Portal April Fools 2019,,,,,unchanged,catalog-profiles,,100,True,False
work:kirby-quest,work,Kirby Quest,Kirby Quest,カービィマスター,,,,unchanged,bwiki-infobox,BWIKI page: 卡比大师; template: Infobox/小游戏,100,True,False
work:kirby-s-adventure,work,星之卡比 梦之泉物语,Kirby's Adventure,星のカービィ 夢の泉の物語,,Kirby‘s Adventure,星のカービィ 梦の泉物语,official_reused,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes,BWIKI page: 星之卡比 梦之泉物语; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-air-grind,work,卡比飞天星船,Kirby's Air Grind,カービィのエアグラインド,,,,project,bwiki-infobox,BWIKI page: 卡比飞天星船; template: Infobox/小游戏,100,True,False
work:kirby-s-air-ride-nintendo-64,work,Kirby's Air Ride (Nintendo 64),Kirby's Air Ride (Nintendo 64),カービィのエアライド (N64),,,,unchanged,bwiki-infobox,BWIKI page: 卡比的飞天赛车; template: Infobox/游戏,100,True,False
work:kirby-s-avalanche,work,卡比雪崩,Kirby's Avalanche,,卡比 魔法气泡,,,project,bwiki-infobox | curated-official-notes,BWIKI page: 卡比 魔法气泡; template: Infobox/游戏；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-block-ball,work,卡比方块球,Kirby's Block Ball,カービィのブロックボール,,,,official_reused,bwiki-infobox | bwiki-table | catalog-profiles | curated-official-notes,BWIKI page: 卡比方块球; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-blowout-blast,work,卡比吸入大作战,Kirby's Blowout Blast,カービィのすいこみ大作戦,,,,official_reused,bwiki-infobox | bwiki-table | curated-official-notes,BWIKI page: 卡比吸入大作战; template: Infobox/游戏；BWIKI page: 卡比的吸入大作战; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-burst-a-balloon,work,卡比气球,Kirby's Burst-a-Balloon,カービィバルーン,,,,project,bwiki-infobox,BWIKI page: 卡比气球; template: Infobox/小游戏,100,True,False
work:kirby-s-chicken-race,work,卡比与鸡赛跑,Kirby's Chicken Race,カービィのフリフリチキンレース,,,,project,bwiki-infobox,BWIKI page: 卡比与鸡赛跑; template: Infobox/小游戏,100,True,False
work:kirby-s-decisive-battle-battle-royale,work,Kirby's Decisive Battle! Battle Royale!!,Kirby's Decisive Battle! Battle Royale!!,,,,,unchanged,catalog-profiles,,100,True,False
work:kirby-s-dream-buffet,work,卡比的美食节,Kirby's Dream Buffet,カービィのグルメフェス,,,,official_reused,bwiki-table | catalog-forms | catalog-profiles | curated-official-notes,BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-dream-collection-special-edition,work,星之卡比 20周年特别合集,Kirby's Dream Collection: Special Edition,星のカービィ 20周年スペシャルコレクション,,Kirby's Dream Collection:Specian Edition,,official_reused,bwiki-infobox | bwiki-table | curated-official-notes,BWIKI page: 星之卡比 20周年特别合集; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-dream-course,work,卡比梦想都,Kirby's Dream Course,カービィボウル,卡比梦幻球 / 卡比高尔夫,,,official_reused,bwiki-infobox | bwiki-table | catalog-profiles | curated-official-notes,BWIKI page: 卡比梦想都; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-dream-land,work,星之卡比,Kirby's Dream Land,星のカービィ,,Kirby: Right Back at Ya! | Kirby‘s Dream Land,,official_reused,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes,BWIKI page: 星之卡比; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-dream-land-2,work,星之卡比2,Kirby's Dream Land 2,星のカービィ2,,Kirby‘s Dream Land 2,,official_reused,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes,BWIKI page: 星之卡比2; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-dream-land-3,work,星之卡比3,Kirby's Dream Land 3,星のカービィ3,,Kirby‘s Dream Land 3,,official_reused,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes,BWIKI page: 星之卡比3; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-epic-yarn,work,毛線卡比,Kirby's Epic Yarn,毛糸のカービィ,毛线卡比,,,official_reused,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes,BWIKI page: 毛线卡比; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-extra-epic-yarn,work,Kirby's Extra Epic Yarn,Kirby's Extra Epic Yarn,毛糸のカービィ プラス,毛线卡比 Plus | 毛线卡比Plus,,,official_reused,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes,BWIKI page: 毛线卡比Plus; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-hurdle-race,work,卡比的障碍赛道,Kirby's Hurdle Race,カービィのハードルレース,,,,project,bwiki-infobox,BWIKI page: 卡比的障碍赛道; template: Infobox/小游戏,100,True,False
work:kirby-s-labyrinth-rescue,work,Kirby's Labyrinth Rescue!,Kirby's Labyrinth Rescue!,,,,,unchanged,catalog-profiles,,100,True,False
work:kirby-s-pinball-land,work,卡比弹珠台,Kirby's Pinball Land,カービィのピンボール,,,,official_reused,bwiki-infobox | bwiki-table | catalog-profiles | curated-official-notes,BWIKI page: 卡比弹珠台; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-return-to-dream-land,work,星之卡比 Wii,Kirby's Return to Dream Land,星のカービィ Wii,,Kirby's Return to Dream Land（美）,星のカービィWii,official,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes | shinkaku-page-names,BWIKI page: 星之卡比 Wii; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-return-to-dream-land-deluxe,work,星之卡比 Wii 豪华版,Kirby's Return to Dream Land Deluxe,星のカービィ Wii デラックス,星之卡比 Wii 豪華版 | 星之卡比Wii 豪华版,Kirby's Return to Dream Land Deluxe（欧美）,星のカービィWii デラックス,official,bwiki-infobox | bwiki-table | catalog-forms | catalog-profiles | curated-official-notes | shinkaku-page-names,BWIKI page: 星之卡比 Wii 豪华版; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 简中主名与近年官方中文作品；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-return-to-dream-land-kirby-s-return-to-dream-land-deluxe,work,星之卡比 Wii / 星之卡比 Wii 豪华版,Kirby's Return to Dream Land / Kirby's Return to Dream Land Deluxe,星のカービィWii / 星のカービィWii デラックス,,,,official_reused,shinkaku-page-names,,100,True,False
work:kirby-s-roll-o-rama,work,卡比的多球比赛,Kirby's Roll-o-Rama,カービィのマルチボール,,,,project,bwiki-infobox,BWIKI page: 卡比的多球比赛; template: Infobox/小游戏,100,True,False
work:kirby-s-star-stacker,work,卡比宝石星,Kirby's Star Stacker,カービィのきらきらきっず,卡比闪闪星 | 卡比闪闪星 SFC 版,,カービィのきらきらきつす,official_reused,bwiki-infobox | bwiki-table | curated-official-notes,BWIKI page: 卡比宝石星; template: Infobox/游戏；BWIKI table: 星之卡比系列；星之卡比官方资料.md / 系列作品年表,120,True,False
work:kirby-s-star-stacker-game-boy,work,Kirby's Star Stacker (Game Boy),Kirby's Star Stacker (Game Boy),,,,,unchanged,catalog-profiles,,100,True,False
work:kirby-s-star-stacker-super-famicom,work,Kirby's Star Stacker (Super Famicom),Kirby's Star Stacker (Super Famicom),,,,,unchanged,catalog-profiles,,100,True,False
